scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1076 Marine Hwy	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1114 EVOS Rest	1139 AHFC Div	1153 State Land	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1210 Renew Ener	1243 SBR	1255 Reapprops	1265 COVID Fed	1269 CSLFRF	Non Funded Appropriations
4895	FY2023 Final Enacted HB281	2023	42837	9	Department of Health		6	16	AP	Emergency Medical Services Match for Code Blue Project 		N	N	4	Health/Human Services	9	Equipment	G	NA	N	0	U576	STAT	Various	7	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.853	WCBELKNAP	6/28/2022 12:57:56.193	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	Continue to support communities' purchase of essential emergency medical response equipment. The Code Blue Steering Committee was formed to identify and purchase critical Emergency Medical Services (EMS) equipment and ambulances for agencies around the state, particularly in rural locations. This year $500,000 is required to match federal, local, and private funds that are allocated to all seven regional offices for needs such as: ambulances, heart monitors, training equipment, and communications equipment. One dollar of State general funds leverages greater than four dollars in other fund sources.	This request is associated with several prior requests relating to the Emergency Medical Services Match for Code Blue Project. 		X		500000																										
4895	FY2023 Final Enacted HB281	2023	43322	7	Department of Fish and Game		6	11	AP	Facilities, Vessels, and Aircraft Maintenance, Repair, and Upgrades		N	N	5	Natural Resources	2	Renewal and Replacement	G	NA	N	0	FMFM	NA  		8	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:32.35	SRWILLHOITE	6/24/2022 21:59:32.35	Statewide	99	Statewide (HD 1-40)	CAP 	Melissa Hill	9074654208	Dayna Mackey	9074656077		This project is an annual need for facility, vessel, and aircraft maintenance, repair, and upgrades. The project helps maintain Department facilities, six research vessels used to support fishery monitoring efforts and stock assessment programs, and 15 research aircraft used to support commercial fisheries, sport fishing, and wildlife conservation research and monitoring and intensive management programs.			X			500000																									
4895	FY2023 Final Enacted HB281	2023	43347	7	Department of Fish and Game		5	11	AP	Endangered Species Act 		N	N	5	Natural Resources	33	Research / Studies / Planning	U	NA	N	0	F5EA	NA  		5	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.887	SRWILLHOITE	6/24/2022 21:59:31.887	Statewide	99	Statewide (HD 1-40)	CAP 	Chris Krenz	9074655157	Eddie Grasser	9072672339	25	This capital project provides funds to fight unnecessary Endangered Species Act (ESA) actions. It will help the State to avoid federal ESA regulatory burdens and maintain the State’s right to manage fish and wildlife. This project enables the State’s legal and scientific engagement on ESA issues.			X	1750000		2000000												250000													
4895	FY2023 Final Enacted HB281	2023	45390	15	Department of Revenue		14	4	AP	MH: AHFC Homeless Assistance Program		N	N	4	Health/Human Services	31	Economic Assistance	G	AHFC	Y	0	R23O	NA  		11	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:33.68	SRWILLHOITE	6/24/2022 21:59:33.68	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The Homeless Assistance Program provides grants to assist nonprofit organizations, local governments, and regional housing authorities in addressing the emergency needs of homeless and near-homeless.			X									850000				950000					6300000										
4895	FY2023 Final Enacted HB281	2023	45874	2	Department of Commerce, Community, and Economic Development		37	8	AP	Inter-Island Ferry Authority		N	N	9	Transportation	31	Economic Assistance	G	Named Recipient	N	0	DW18	RECI	Inter-Island Ferry Authority	6	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:32.847	SRWILLHOITE	6/24/2022 21:59:32.847	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Micaela Fowler	9074652506		Inter-Island Ferry Authority (IFA) provides daily service between Ketchikan and Prince of Wales Island (POW). Passenger revenue and other funds are insufficient to cover projected costs. This transport link is a vital service to Southeast Alaska. IFA is continuing to refine its operations plan to maximize profits, reduce expenses and minimize reliance on state funds. This grant allows the Inter-Island Ferry Authority to continue operations in FY2023.			X			250000																									
4895	FY2023 Final Enacted HB281	2023	48948	7	Department of Fish and Game		7	11	AP	Pacific Salmon Treaty Chinook Fishery Mitigation		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0	F1CT	NA  		2	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:34.417	SRWILLHOITE	6/24/2022 21:59:34.417	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074654210	0	The Southeast Alaska Chinook Salmon Fishery Mitigation Program was established in 2009 as part of the Pacific Salmon Treaty (Treaty) negotiations and was designed to alleviate economic impacts resulting from the 15 percent reduction in Chinook salmon harvest levels under the 2009 revision of the Treaty. This program continues to be necessary due to an additional 7.5 percent reduction in Chinook harvest levels under the 2019 revision. Alaska’s willingness to accept another loss to Chinook fisheries was predicated, in part, on a mitigation package designed to offset economic consequences. 	This project is expected roughly every 10 years.		X	6400000																											
4895	FY2023 Final Enacted HB281	2023	49395	15	Department of Revenue		9	4	AP	AHFC Teacher, Health, and Public Safety Professionals Housing		N	N	8	Development	31	Economic Assistance	G	AHFC	N	0	R23L	NA  		2	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:11.91	SRWILLHOITE	6/24/2022 21:59:11.91	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	This program helps recruit and retain essential professionals in Alaska’s small communities by providing gap funding to increase rental units.	SCS2 added $17m in UGF and $2m Fed Rcpt authority. http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf		X	2000000		17000000												500000			1750000										
4895	FY2023 Final Enacted HB281	2023	49697	5	Department of Environmental Conservation		2	18	AP	Drinking Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD54	NA  		5	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:31.5	SRWILLHOITE	6/24/2022 21:59:31.5	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Drinking Water Loan Fund Capitalization Grant.			X														2900000														
4895	FY2023 Final Enacted HB281	2023	49698	5	Department of Environmental Conservation		1	18	AP	Clean Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD31	NA  		4	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:30.537	SRWILLHOITE	6/24/2022 21:59:30.537	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Clean Water Loan Fund Capitalization Grant.			X											1000000																	
4895	FY2023 Final Enacted HB281	2023	49734	2	Department of Commerce, Community, and Economic Development		30	8	AP	Alaska Energy Authority - Bulk Fuel Upgrades		N	N	8	Development	16	Energy	G	NA	N	0	DW01	NA  		9	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:12.1	SRWILLHOITE	6/24/2022 21:59:12.1	Statewide	99	Statewide (HD 1-40)	CAP 	Tim Sandstrom	9077713000	Curtis W. Thayer	9077713000		The Bulk Fuel Upgrades (BFU) program will invest $13 million in rural Alaska in FY2023. The BFU program upgrades non-compliant bulk fuel tank farms in rural communities. This project reduces the cost of energy by reducing or eliminating fuel loss from leaks, spills, or catastrophic failure. By providing enough capacity for current & planned needs, communities may purchase fuel in larger quantities at a lower cost per gallon. Meets code compliance standards improving life, health, & safety of the community. This project includes more than the replacement of entire facilities. As funding availability diminishes, emphasis on mx & improvement projects & training for ops & planned mx have become critical.	Declining funds available for bulk fuel upgrades in rural Alaska means that bulk fuel tanks are not upgraded timely. As a result, communities are left with aging fuel tanks that may not meet the capacity needs of the community or are at risk of leaks, contamination, and/or failure. Recent emphasis has also been put on barge header projects to protect river and ocean side fuel systems.  		X	7500000	5500000																										
4895	FY2023 Final Enacted HB281	2023	49748	5	Department of Environmental Conservation		7	18	AL	Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	41376	VD12	NA  	Various	2	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:46.087	SRWILLHOITE	6/24/2022 21:59:46.087	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		Provides grant funding for first time service to communities to plan, design, and construct drinking water and sanitation facilities.	SCS2 combined IIJA funding http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf		X	58350000	11700000													300000													
4895	FY2023 Final Enacted HB281	2023	49749	5	Department of Environmental Conservation		6	18	AL	Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	41376	VD11	NA  	Various	3	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:46.02	SRWILLHOITE	6/24/2022 21:59:46.02	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307	25	Provides grant funding for expansion, upgrade, and replacement of existing service to communities to plan, design, and construct drinking water and sanitation facilities.  	SCS2 combined IIJA funding http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf		X	38900000	7800000													200000													
4895	FY2023 Final Enacted HB281	2023	50683	15	Department of Revenue		3	4	AP	AHFC Energy Programs Weatherization		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0	R23M	NA  		10	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:11.2	SRWILLHOITE	6/24/2022 21:59:11.2	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	Federal U. S. Department of Energy (DOE) assists low and moderate income families in attaining decent, safe, and affordable housing through cost effective weatherization and rehabilitation of existing homes. Weatherization provides energy efficiency upgrades to homes using the latest building science tools to target heat loss areas and correct them. Installed measures must be cost effective. The program addresses health and safety through tune-ups for heating systems, electrical and chimney repairs, and woodstove improvements.	SCS2 increased fed rcpt authority to $21,386,814 - http://www.legfin.state.ak.us/BudgetReports/LY2022/Capital/SenateFinanceCS2/CapitalProjectDetailByAgency.pdf		X	21386814																	1800000										
4895	FY2023 Final Enacted HB281	2023	52498	2	Department of Commerce, Community, and Economic Development		29	8	AP	Alaska Energy Authority - Rural Power Systems Upgrades		N	N	8	Development	16	Energy	G	NA	N	0	DW04	NA  		11	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:12.443	SRWILLHOITE	6/24/2022 21:59:12.443	Statewide	99	Statewide (HD 1-40)	CAP 	Tim Sandstrom	9077713000	Curtis W. Thayer	9077713000	0	Electric utility systems are essential infrastructure in rural communities. New power systems are designed to meet accepted utility standards for safety, reliability, and environmental protections. Upgrading rural power generation and distribution systems includes more than the replacement of entire facilities. As funding availability diminishes emphasis on maintenance and improvement projects and training for operations and planned maintenance have become critical. Deferred maintenance for Rural Power System Upgrades (RPSU) is estimated at approximately $327,000,000. 	Per AS 42.45.085 (B) up to $25 million of Power Cost Equalization funds may be appropriated to the Renewable Energy Fund (REF), to the bulk fuel revolving loan fund, or for RPSU, or to a combination of the funds or purposes listed. This project includes federal receipts and state match for those funds, as well as $10,000,000 of excess earnings from the PCE Fund that will be directed towards deferred maintenance projects.		X	10000000																			10000000								
4895	FY2023 Final Enacted HB281	2023	54250	9	Department of Health		1	16	AP	MH: Assistive Technology		N	N	4	Health/Human Services	34	Life / Health / Safety	G	NA	Y	0	U570	NA  		0	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:33.713	WCBELKNAP	6/28/2022 12:58:07.6	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	This capital program will provide funding for high-technology and low-technology assistive devices for Alaskans experiencing disabilities in order to ensure vulnerable Alaskans have a safe living environment.			X									500000																			
4895	FY2023 Final Enacted HB281	2023	57255	2	Department of Commerce, Community, and Economic Development		27	8	AP	Alaska Energy Authority - Round XIV Renewable Energy Project Grants (AS 42.45.045)		N	N	8	Development	16	Energy	G	NA	N	0	DW03	NA  		10	7/1/2022	6/30/2027	SRWILLHOITE	6/24/2022 21:59:12.35	SRWILLHOITE	6/24/2022 21:59:12.35	Statewide	99	Statewide (HD 1-40)	CAP 		          	Curtis W. Thayer	9077713000	0	From 2008 to 2020 appropriations totaling $282.8 million were issued for Renewable Energy Fund (REF) projects. The State funding has been matched with hundreds of millions of dollars from local sources to develop projects designed to reduce and stabilize the cost of energy in Alaska. The REF will be capitalized using excess earnings from the PCE Endowment Fund per AS 42.45.	AS 42.45.085(d)(2)(b) use of the Power Cost Equalization Endowment Fund allows for up to $25,000,000, of PCE Endowment Fund earnings to be appropriated to the REF, to the bulk fuel revolving loan fund, for rural power system upgrades, or to a combination of the funds or purposes listed. The bulk fuel revolving loan fund does not require capitalization at this time. A capitalization request of $15 million to the Renewable Energy Fund is included in the operating budget.		X																							15000000					
