scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 GF/Match	1004 Gen Fund	1005 GF/Prgm	1017 Group Ben	1024 Fish/Game	1026 HwyCapital	1027 IntAirport	1029 PERS Trust	1034 Teach Ret	1037 GF/MH	1042 Jud Retire	1045 Nat Guard	1048 Univ Rcpt	1063 NPR Fund	1075 Cln Wtr Fd	1076 Marine Hwy	1092 MHTAAR	1100 Drk Wtr Fd	1108 Stat Desig	1139 AHFC Div	1140 AIDEA Div	1141 RCA Rcpts	1147 PublicBldg	1153 State Land	1155 Timber Rcp	1156 Rcpt Svcs	1179 PFC 	1195 Snow Rcpts	1197 AK Cap Fnd	1205 Ocn Ranger	1210 Ren Energy	1222 REAA Fund
5374	FY2025 Final Enacted SB187	2025	50683	15	Department of Revenue		15	4	AP	AHFC Energy Programs Weatherization		N	Y	4	Health/Human Services	31	Economic Assistance	N	NA	N	0		NA  	NA	4	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:52.49	TSHESS	11/20/2024 13:43:29.543	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	James Wiedle	9073308359	0	Preserve general funds for savings and fiscal stability. Retain $22,500.0.	Weatherization and life improvement and safety rehabilitation of older and inefficient housing stock to support low-to-moderate income households.		X	3000000		0																	12500000	7000000												
5374	FY2025 Final Enacted SB187	2025	56757	15	Department of Revenue		9	4	AP	Dividend Application Information System Replacement - Phase 1		N	Y	10	General Government	36	Information Technology / Systems / Communication	Q	NA	N	0	R25A	NA  	NA	1	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:03.383	TSHESS	11/20/2024 13:43:29.543	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Adam Crum	9074652300	0	The Dividend Application Information System (DAIS) system requires updates, improvements, and modernization to improve performance, efficiency, reliability, and security. A new system will be developed using modern technologies to ensure the Permanent Fund Dividend Division is able to administer the program into the foreseeable future.			X			7500000																														
5374	FY2025 Final Enacted SB187	2025	60594	7	Department of Fish and Game		4	11	AP	Wildlife Management, Research and Hunting Access		N	Y	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0	F501	NA  	NA	12	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:01.67	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Ryan Scott	9074644191	0	This multi-year project designates significant short-term investments in the wildlife management infrastructure to utilize a dramatic increase in available federal Pittman Robertson Wildlife Restoration funding.	Past capital project reference numbers include FY2015 - 58645, FY2012 - 53833 & 41452, FY2008 - 43393, and FY2007 - 42114.		X	7000000					2000000														300000													
5374	FY2025 Final Enacted SB187	2025	60772	16	Department of Transportation and Public Facilities		161	25	AP*	Federal Program Match		N	Y	9	Transportation	6	Construction	G	NA	N	0		NA  	NA	0	7/1/2023	6/30/2028	JTLAGUNDINO	6/27/2024 10:20:03.793	JTLAGUNDINO	6/27/2024 10:20:03.793	Statewide	99	Statewide (HD 1 - 40)	CAP 			Dom Pannone	9074652956	0	This appropriation provides State matching funds for federal programs.	See project allocations for detailed project descriptions.		X		109328772	0	1000000				20121100																									
5374	FY2025 Final Enacted SB187	2025	60777	15	Department of Revenue		10	4	AP	AHFC Rental Assistance for Persons Displaced Due to Domestic Violence - Empowering Choice Housing Program (ECHP)		N	Y	4	Health/Human Services	34	Life / Health / Safety	G	NA	N	0	R25I	NA  	NA	8	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:03.417	TSHESS	11/20/2024 13:43:29.543	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	James Wiedle	9073308359	0	The Empowering Choice Housing Program is a referral-based transitional housing assistance program designed to serve the housing needs of victims of domestic violence, sexual assault, dating violence, and stalking.			X																					1500000												
5374	FY2025 Final Enacted SB187	2025	61029	16	Department of Transportation and Public Facilities		2	25	AL	Shoreside Facilities Condition Surveys		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	32610	T1DL	NA  	NA	113	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:04.647	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	These routine surveys evaluate the state of various shoreside facilities within the Alaska Marine Highway System. The goal is to document current conditions and prepare annual updates. The project covers over 30 shoreside facilities.	STIP ID# 5985		X	192000																																
5374	FY2025 Final Enacted SB187	2025	61869	12	Department of Military and Veterans' Affairs		5	9	AP	State Homeland Security Grant Programs		N	Y	7	Public Protection	34	Life / Health / Safety	G	NA	N	0	M18A	NA  	NA	7	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.203	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Bob Ernisse	9074287210	0	Federal receipt authority for the State Homeland Security Program (SHSP), Building Resilient Infrastructure in Communities (BRIC) Grants, Emergency Management Performance Grant (EMPG), National Oceanic and Atmospheric Administration (NOAA) grant, and State and Local Cybersecurity Grant.			X	18166100	2471600																															
5374	FY2025 Final Enacted SB187	2025	61870	12	Department of Military and Veterans' Affairs		4	9	AP	National Guard Counterdrug Support		N	Y	7	Public Protection	34	Life / Health / Safety	N	NA	N	0	M18B	NA  	NA	5	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.167	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Bob Ernisse	9074287210	0	Support The National Guard Counterdrug Support Program (CDSP) with federal receipt authority to deter crime and protect Alaskans.			X	150000																																
5374	FY2025 Final Enacted SB187	2025	61884	16	Department of Transportation and Public Facilities		163	25	AL	Federal-Aid Highway Project Match Credits		N	Y	9	Transportation	6	Construction	O	NA	N	60772	T1B8	NA  	NA	3	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:12.093	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	General fund program receipts generated from the sale or lease of excess property, originally purchased with federal funds, will be used for developing transportation capital improvement projects.	Federal Receipts from Alaska Transportation Infrastructure Bank		X				1000000																													
5374	FY2025 Final Enacted SB187	2025	62700	8	Office of the Governor		1	1	AP	Statewide Deferred Maintenance, Renovation, and Repair		Y	Y	10	General Government	4	Deferred Maintenance	G	NA	N	0		NA  	NA	1	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:01.877	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	OMB - Lacey Sanders	9074654660	0	Statewide critical deferred maintenance, renewal, replacement, repair, renovation, repurposing, and other miscellaneous capital projects.	The Governor's Office will work with the Department of Transportation and Public Facilities, Division of Facilities Services, along with State agencies to identify statewide deferred maintenance needs and determine priority ranking to best use these funds.		X																														28222500			
5374	FY2025 Final Enacted SB187	2025	62874	13	Department of Natural Resources		7	10	AP	Land Disposal Income Fund: Subdivision Development		N	Y	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0	NWA8	NA  	NA	12	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:02.55	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Theresa Cross	9072696398	0	This capital project funds road and access improvements, land surveys, and appraisals required to develop new subdivisions.			X																									500000								
5374	FY2025 Final Enacted SB187	2025	62894	1	Department of Administration		1	2	AP	Benefits And Retirement Systems (BEARS) Enhancement		N	Y	10	General Government	36	Information Technology / Systems / Communication	O	NA	N	0	A251	NA  	NA	1	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:47.937	JTLAGUNDINO	7/8/2024 09:37:46.16	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Kris Humbert	9074654466	0	The Division of Retirement and Benefits (DRB) is in the final stages of an information technology (IT) modernization project to replace the antiquated Computerized Retirement System (CRS) with an expanded, fully-functional, and modern Benefits And Retirement System (BEARS). During the development of BEARS, DRB received a Supreme Court decision (State of Alaska vs. Metcalfe), and identified other items requiring changes to programming outside the original scope of the project. A second phase of the project is required to accommodate those changes.			X					4307520				3172560	1354020		27300	138600																				
5374	FY2025 Final Enacted SB187	2025	63132	2	Department of Commerce, Community, and Economic Development		7	8	AP	Alcohol and Marijuana Control Office Licensing System Continued Development		N	Y	8	Development	36	Information Technology / Systems / Communication	O	NA	N	0	DC11	NA  	NA	14	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:19:54.643	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Hannah Lager	9074655533	0	The Alcohol and Marijuana Control Office (AMCO) implemented a new licensing system in fall 2023. The new licensing system significantly modernized alcohol licensing and intake and combines both alcohol and marijuana licensing into one system. Appropriations for the new system were based on broad estimates made in approximately 2015. After procuring for a system, the appropriations were sufficient to fully fund implementation and maintenance of the base system for the first four years only. Additionally, because the actual costs exceeded the funding available, AMCO was not able to move forward all the needed system functionalities. Additional funding from marijuana receipts is needed.			X				375000																													
5374	FY2025 Final Enacted SB187	2025	63510	16	Department of Transportation and Public Facilities		106	25	AL	Aviation System Plan Update		N	Y	9	Transportation	33	Research / Studies / Planning	N	NA	N	7470	T19I	NA  	NA	2	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.493	JTLAGUNDINO	7/1/2024 11:15:18.167	Statewide	99	Statewide (HD 1 - 40)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Conduct system planning efforts under the Alaska Aviation System Plan (FFY2025).			X	2000000																																
5374	FY2025 Final Enacted SB187	2025	63527	16	Department of Transportation and Public Facilities		107	25	AL	TSAIA: Airfield Pavement Reconstruction and Maintenance		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T1A2	NA  	NA	38	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.537	JTLAGUNDINO	7/1/2024 11:15:18.167	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Reconstruct airfield pavement - including runways, taxiways, taxi lanes, aircraft parking aprons - as they reach the end of their useful life and perform maintenance work such as crack filling and sealing and spot repairs. The rehabilitation consists of excavating the existing structural section and replacing with a structural section that is designed for the current aircraft mix that use the pavement, including possible widening, as well as disposal of any contaminated soils, repaving, lighting, striping, signage, and storm drainage.			X	44555579							1523094																									
5374	FY2025 Final Enacted SB187	2025	63529	16	Department of Transportation and Public Facilities		108	25	AL	TSAIA: Annual Improvements		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T1A3	NA  	NA	40	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.58	JTLAGUNDINO	7/1/2024 11:15:18.167	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Annual funding to meet airport needs for unanticipated airfield and landside projects and needs that arise during the year. Used to make improvements, correct minor deficiencies, and solve problems created by unforeseen circumstances at the airport. Examples include projects to address deterioration, failures or damage to existing facilities, obsolete facilities, and updated operational federal requirements. This project contributes to the department's mission by improving the mobility of people and goods through service and infrastructure.			X								2641006																									
5374	FY2025 Final Enacted SB187	2025	63530	16	Department of Transportation and Public Facilities		109	25	AL	TSAIA: Environmental Projects		N	Y	9	Transportation	6	Construction	N	NA	N	7470	T1A4	NA  	NA	41	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.623	JTLAGUNDINO	7/1/2024 11:15:18.167	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	This project consists of capital projects associated with ensuring Anchorage International Airport (TSAIA) maintains compliance with all local, state, and federal laws. TSAIA is required to maintain compliance with all applicable environmental laws like any other industrial facilities. Failure to maintain or come into compliance in a timely manner can result in fines and interruptions in normal airport operations. This project contributes to the department's mission by improving the mobility of people and goods through service and infrastructure.			X								214000																									
5374	FY2025 Final Enacted SB187	2025	63531	16	Department of Transportation and Public Facilities		110	25	AL	TSAIA: Equipment		N	Y	9	Transportation	35	Equipment / Commodities	N	NA	N	7470	T1A5	NA  	NA	42	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.667	JTLAGUNDINO	7/1/2024 11:15:18.167	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	Purchase equipment (heavy equipment, light trucks, police vehicles, etc.) to replace equipment that has reached the end of its useful life and purchase additional equipment and vehicles as necessary to meet the operational and support needs of the airport. This project contributes to the department's mission by reducing injuries, fatalities, and property damage and by improving the mobility of people and goods.			X	1986053							2551950																									
5374	FY2025 Final Enacted SB187	2025	63532	16	Department of Transportation and Public Facilities		111	25	AL	TSAIA: Facility Improvements, Renovations, and Upgrades		N	Y	9	Transportation	5	Renovation and Remodeling	N	NA	N	7470	T1A6	NA  	NA	43	7/1/2024	6/30/2029	JTLAGUNDINO	6/27/2024 10:20:09.71	JTLAGUNDINO	7/1/2024 11:15:18.167	Anchorage Areawide	50	Anchorage Areawide (HD 9-24)	CAP 	Unknown	5555555555	Dom Pannone	9074652956	0	To provide for facility improvements, renovations, and upgrades associated with normal deterioration, equipment failures, mechanical upgrades, and building modifications. This includes the North/South Terminals, new and old field maintenance buildings, quick turn facility, airport rescue and firefighting, lighting vaults, and airport parking garage/support buildings. Miscellaneous small projects are identified and need to be implemented in a timely manner to address aesthetics, safety issues, functionality, security concerns, building efficiency, etc. This project contributes to the department's mission by improving the mobility of people and goods through service and infrastructure.			X								2860558																									
