REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE
"    """,198,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,62.2,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,686.4,0,0,0,0,0,0,0,0,0
"1017,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1017 Benefits Systems Receipts,Revenue,1017,Other,""",,,,,,,,,,
"    """,6465.9,0,0,0,0,0,0,0,0,0
"1023,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1023 FICA Administration Fund Account,Revenue,1023,Other,""",,,,,,,,,,
"    """,131.9,0,0,0,0,0,0,0,0,0
"1029,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1029 Public Employees Retirement System Fund,Revenue,1029,Other,""",,,,,,,,,,
"    """,9167.9,0,0,0,0,0,0,0,0,0
"1034,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1034 Teachers Retirement System Fund,Revenue,1034,Other,""",,,,,,,,,,
"    """,3529.2,0,0,0,0,0,0,0,0,0
"1042,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1042 Judicial Retirement System,Revenue,1042,Other,""",,,,,,,,,,
"    """,120,0,0,0,0,0,0,0,0,0
"1045,2,1,Administration,13,2,Centralized Admin. Services,64,11,Retirement and Benefits,1045 National Guard & Naval Militia Retirement System,Revenue,1045,Other,""",,,,,,,,,,
"    """,273.7,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,124,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,17,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,35661.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1017,2,1,Administration,13,2,Centralized Admin. Services,2152,12,Health Plans Administration,1017 Benefits Systems Receipts,Revenue,1017,Other,""",,,,,,,,,,
"    """,35678.9,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,37.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,13,2,Centralized Admin. Services,2054,13,Labor Agreements Misc Items,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,9.4,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,13,2,Centralized Admin. Services,2054,13,Labor Agreements Misc Items,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,28.1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,6987.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3.7,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1348.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,18,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,2,1,Administration,17,3,Shared Services of Alaska,3134,1,Accounting,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,3461.8,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,3134,1,Accounting,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,79,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2196.1,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2.5,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,448.4,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,19.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,2,1,Administration,17,3,Shared Services of Alaska,3262,4,Stwd Contracting and Property,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,1431.5,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,3262,4,Stwd Contracting and Property,1007 Interagency Receipts
"1033,2,1,Administration,17,3,Shared Services of Alaska,3262,4,Stwd Contracting and Property,1033 Surplus Property Revolving Fund,Revenue,1033,Fed,""",,,,,,,,,,
"    """,339.5,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,19,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,541.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1978,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,48,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,2333,5,Print Services,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,44844.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,81,6,Leases,1007 Interagency Receipts
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1341.3,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3.8,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,288.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,4.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,2304,7,Lease Administration,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,11,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,15445.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,2,1,Administration,17,3,Shared Services of Alaska,2429,8,Facilities,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,280.1,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,2429,8,Facilities,1007 Interagency Receipts
1147,2,1,Administration,17,3,Shared Services of Alaska,2429,8,Facilities,1147 Public Building Fund
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,684.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,909.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,27.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1061,2,1,Administration,17,3,Shared Services of Alaska,2430,9,Facilities Administration,1061 Capital Improvement Project Receipts
1147,2,1,Administration,17,3,Shared Services of Alaska,2430,9,Facilities Administration,1147 Public Building Fund
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,801.3,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,23.3,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    """,120.4,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    """,361.3,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    """,62,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,17,3,Shared Services of Alaska,2558,10,Non-Permanent,1007 Interagency Receipts
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,31071.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,84.9,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,38296.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,395.3,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1954.9,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1081,2,1,Administration,653,4,Office of IT,3141,2,Alaska Division of IT,1081 Information Services Fund
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,236,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,506.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,413,5,Admin State Facilities Rent,2484,0,State Facilities Rent,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,126.6,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,413,5,Admin State Facilities Rent,2484,0,State Facilities Rent,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,379.6,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,30,8,Public Communications Services,2044,2,Public Broadcasting - Radio,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,30,8,Public Communications Services,2044,2,Public Broadcasting - Radio,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,30,8,Public Communications Services,2045,3,Public Broadcasting - T.V.,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,30,8,Public Communications Services,2045,3,Public Broadcasting - T.V.,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,719.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,160,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,30,8,Public Communications Services,2349,4,Satellite Infrastructure,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,194.9,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,30,8,Public Communications Services,2349,4,Satellite Infrastructure,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,584.6,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,30,8,Public Communications Services,2349,4,Satellite Infrastructure,1007 Interagency Receipts
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,828,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7.3,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,39936.1,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,13.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,23,9,Risk Management,71,1,Risk Management,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,6,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,21020,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,327.8,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,8152.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,232.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,91.5,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,6241,0,0,0,0,0,0,0,0,0
"1002,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,258.4,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,18722.8,0,0,0,0,0,0,0,0,0
"1005,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,1935.9,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1007 Interagency Receipts
"1037,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1037 General Fund / Mental Health,Revenue,1037,UGF,""",,,,,,,,,,
"    """,1986.6,0,0,0,0,0,0,0,0,0
"1092,2,1,Administration,11,11,Legal & Advocacy Services,43,1,Office of Public Advocacy,1092 Mental Health Trust Authority Authorized Receipts,Revenue,1092,Other,""",,,,,,,,,,
"    """,91.5,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,160,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,15,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,24054,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,514.6,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3932.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,235.1,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,193.8,0,0,0,0,0,0,0,0,0
"1001,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,6772.5,0,0,0,0,0,0,0,0,0
"1004,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,20317.6,0,0,0,0,0,0,0,0,0
"1005,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,578.4,0,0,0,0,0,0,0,0,0
1007,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1007 Interagency Receipts
"1037,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1037 General Fund / Mental Health,Revenue,1037,UGF,""",,,,,,,,,,
"    """,554,0,0,0,0,0,0,0,0,0
"1092,2,1,Administration,11,11,Legal & Advocacy Services,1631,2,Public Defender Agency,1092 Mental Health Trust Authority Authorized Receipts,Revenue,1092,Other,""",,,,,,,,,,
"    """,199.8,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,182,0,0,0,0,0,0,0,0,0
Permanent Part-Time,,,,,,,,,,
