scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1008 G/O Bonds	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1140 AIDEA Div	1153 State Land	1167 NTSC Bond	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1214 WhitTunnel	1226 High Ed	1243 SBR	1265 COVID Fed	1268 MH Tr Res	1269 CSLFRF	1270 FHWA CRRSA	1275 Reapprop
4616	Final FY2022 HB69 / HB71	2022	38946	20	Department of Commerce, Community, and Economic Development	22_budget/DCCED/Enacted/2022proj38946.pdf	1	8	AP	Community Block Grants		N	N	8	Development	34	Life / Health / Safety	G	NA	N	0	DF0H	NA  	Various	3	7/1/2021	6/30/2027	SRWILLHOITE	6/30/2021 10:58:11.487	SRWILLHOITE	6/30/2021 10:58:11.487	Statewide	99	Statewide (HD 1-40)	CAP 			Micaela Fowler	9074652506		Community Block Grants encompass multiple federally funded programs, enabling the Department of Commerce, Community and Economic Development (DCCED) to provide grants to communities and non-profits that provide services and/or benefits for low to moderate income individuals.  			X	6000000	60000																														
4616	Final FY2022 HB69 / HB71	2022	38948	20	Department of Commerce, Community, and Economic Development	22_budget/DCCED/Enacted/2022proj38948.pdf	2	8	AP	National Petroleum Reserve - Alaska Impact Grant Program		Y	N	8	Development	34	Life / Health / Safety	G	NA	N	0		NA  	Various	1	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:11.563	LASHOOP	7/7/2021 11:24:24.877	North Slope Borough	40	Arctic (HD 40)	CAP 			Micaela Fowler	9074652506	0	The National Petroleum Reserve - Alaska (NPR-A) program provides grants to communities for public facilities and services. Priority is given to those communities directly or severely impacted by the leases and development of oil and gas within the NPR-A. Funding comes from the federal government as a share of the funds received on leases issued within NPR-A. The project total amount is based on an estimate for FY2021 revenues. 	Approved for grant under National Petroleum Reserve-Alaska Impact Grant Program under AS 37.05.530(a). 		X											9100000																					
4616	Final FY2022 HB69 / HB71	2022	41376	60	Department of Environmental Conservation	22_budget/DEC/Enacted/2022proj41376.pdf	3	18	AP*	Village Safe Water and Wastewater Infrastructure Projects		N	Y	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0		STAT	Various	1	7/1/2022	6/30/2027	SRWILLHOITE	6/30/2021 10:58:12.647	LASHOOP	7/7/2021 09:11:13.497	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307	25	"This request amends the original Governor’s FY2022 capital budget request by adding $2,332,000.00 for a new requested total of $70,812,000.00. This change is due to our Congressional delegation securing additional federal funds to support the program, which requires additional State match.

The Village Safe Water program provides financial and technical assistance to rural communities to plan, design, and construct water and sewer system improvements. Sixty percent of the funding provides first-time service to communities while forty percent is used for expansion, upgrade, and replacement of existing service."	 		X	52250000		18062000												500000		0															
4616	Final FY2022 HB69 / HB71	2022	41923	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj41923.pdf	71	25	AL	Other Federal Program Match		N	N	9	Transportation	6	Construction	G	NA	N	60772	TE83	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.2	SRWILLHOITE	6/30/2021 10:58:28.2	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956		State match required for federal programs funded by the National Highway Transportation Safety Administration, the Federal Motor Carrier Safety Administration, and the Federal Transit Administration.  			X		1300000																														
4616	Final FY2022 HB69 / HB71	2022	41959	20	Department of Commerce, Community, and Economic Development	22_budget/DCCED/Enacted/2022proj41959.pdf	17	8	AP	Matanuska-Susitna Borough - Arctic Winter Games		N	N	8	Development	31	Economic Assistance	G	GRANTS	N	0	DF0V	RECI	Arctic Winter Games State Team Alaska 	375	7/1/2019	6/30/2025	SRWILLHOITE	6/30/2021 10:58:12.41	SRWILLHOITE	6/30/2021 10:58:12.41	Matanuska Susitna Borough 	70	Matsu Areawide (HD 7-12)	CAP 			Micaela Fowler	9074652506		"Team Alaska was established by the state in 1968 as a statewide organization to organize, select, uniform, and transport Alaska's young athletes to the biennial international Arctic Winter Games. More than 20 sporting events, traditional dance, and music make the Arctic Winter Games a very important cultural event for young Alaskans. 

This project will provide funding for the annual international registration fee for the biennial annual Arctic Winter Games."	CC changed from Grants to Named Recipients to Grants to Municipalities		X			1000000																													
4616	Final FY2022 HB69 / HB71	2022	42837	90	Department of Health & Social Services	22_budget/HSS/Enacted/2022proj42837.pdf	4	6	AP	Emergency Medical Services Match for Code Blue Project 		N	Y	4	Health/Human Services	9	Equipment	G	NA	N	0	H560	STAT	Various	1	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:19.19	SRWILLHOITE	6/30/2021 10:58:19.19	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	This project will continue supporting communities' purchase of essential emergency medical response equipment. The Code Blue Steering Committee was formed to identify and purchase critical Emergency Medical Services (EMS) equipment and ambulances for agencies around the state, particularly in rural locations. This year $500,000 is required to match federal, local and private funds to be allocated to all seven regional offices for needs such as: ambulances, heart monitors, training equipment, and communications equipment. One dollar of state general funds leverages greater than four dollars in other fund sources.			X		500000																														
4616	Final FY2022 HB69 / HB71	2022	43321	130	Department of Natural Resources	22_budget/DNR/Enacted/2022proj43321.pdf	15	10	AP	Statewide Park Sanitation and Facility Upgrades		N	N	5	Natural Resources	3	Health and Safety	G	NA	N	0	NH82	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:20.903	LASHOOP	7/7/2021 10:57:01.28	Statewide	99	Statewide (HD 1-40)	CAP 	Margaret Brodie	9072698703	Cheri Lowenstein	9074652422	0	Funds will be used to address improvements and emergency repairs critical to the Division of Parks, Forestry, and Agriculture. It is essential to keep the parks open for business and be in a safe condition for the general public. Every season, major maintenance items occur without warning. Water systems leak, roads are damaged, upgrade/repairs are necessary to latrines, and other planned and unplanned events. Funding will allow each division to address outstanding items of concern and the flexibility to respond to an emergency repair.			X	0				0																						2029000					
4616	Final FY2022 HB69 / HB71	2022	43322	70	Department of Fish and Game	22_budget/Fish/Enacted/2022proj43322.pdf	6	11	AP	Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades		N	N	5	Natural Resources	2	Renewal and Replacement	G	NA	N	0	F3FS	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:18.69	LASHOOP	7/7/2021 09:14:24.46	Statewide	99	Statewide (HD 1-40)	CAP 	Melissa Hill	9074654208	Dayna Mackey	9074656077		This project is an annual need for facility, vessel, and aircraft maintenance, repair, and upgrades. The project helps maintain department facilities, six research vessels used to support fishery monitoring efforts and stock assessment programs, and 15 research aircraft used to support commercial fisheries, sport fishing, and wildlife conservation research and monitoring and intensive management programs.			X																								500000								
4616	Final FY2022 HB69 / HB71	2022	43347	70	Department of Fish and Game	22_budget/Fish/Enacted/2022proj43347.pdf	4	11	AP	Endangered Species Act - Legal and Research Needs to Protect State Right to Manage		N	Y	5	Natural Resources	33	Research / Studies / Planning	U	NA	N	0	F5ES	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.883	LASHOOP	7/7/2021 09:14:33.733	Statewide	99	Statewide (HD 1-40)	CAP 	Chris Krenz	9074655157	Eddie Grasser	9072672339	25	"This capital project provides funds to fight unnecessary Endangered Species Act (ESA) actions. It will help the state to avoid federal ESA regulatory burdens and maintain the state’s right to manage fish and wildlife. This project enables the state’s legal and scientific engagement on ESA issues.

This amendment increases the general fund appropriation by $3M for a total of $4M."			X	3000000	250000	0																								2000000					
4616	Final FY2022 HB69 / HB71	2022	45390	150	Department of Revenue	22_budget/Rev/Enacted/2022proj45390.pdf	1	4	AP	MH: AHFC Homeless Assistance Program		N	Y	4	Health/Human Services	31	Economic Assistance	G	AHFC	Y	0	R22O	NA  		11	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:22.717	SRWILLHOITE	6/30/2021 10:58:22.717	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	This request amends the original Governor's FY2022 capital budget request by adding $2,650,000 of additional Alaska Housing Finance Corporation Dividend for a new requested total of $7,200,000. The purpose of this project is to support programs that address homelessness by providing assistance to families in imminent danger of becoming homeless or those who are currently homeless. On a statewide basis, these programs serve youth, families, and victims of domestic violence.			X													950000					6250000														
4616	Final FY2022 HB69 / HB71	2022	45874	20	Department of Commerce, Community, and Economic Development	22_budget/DCCED/Enacted/2022proj45874.pdf	12	8	AP	Inter-Island Ferry Authority		N	N	9	Transportation	31	Economic Assistance	G	Named Recipient	N	0	DF0Q	RECI	Inter-Island Ferry Authority	0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.08	SRWILLHOITE	6/30/2021 10:58:12.08	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Micaela Fowler	9074652506		Inter-Island Ferry Authority (IFA) provides daily service between Ketchikan and Prince of Wales Island (POW). Passenger revenue and other funds are insufficient to cover projected costs. This transport link is a vital service to Southeast Alaska. IFA is continuing to refine its operations plan to maximize profits, reduce expenses and minimize reliance on state funds. This grant allows the Inter-Island Ferry Authority to continue operations in FY2022.			X			250000																													
4616	Final FY2022 HB69 / HB71	2022	49395	150	Department of Revenue	22_budget/Rev/Enacted/2022proj49395.pdf	12	4	AP	AHFC Teacher, Health and Public Safety Professionals Housing		N	N	8	Development	31	Economic Assistance	G	AHFC	N	0	R22L	NA  		2	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:23.467	SRWILLHOITE	6/30/2021 10:58:23.467	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The purpose of this authorization is to provide gap funding for rental units designed to help recruit and retain essential professionals in small Alaska communities. This program has, since 2004, funded 123 developments throughout State, delivering over 498 new units of teacher, health professional, and public safety housing.			X															500000			1750000														
4616	Final FY2022 HB69 / HB71	2022	49697	60	Department of Environmental Conservation	22_budget/DEC/Enacted/2022proj49697.pdf	2	18	AP	Drinking Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD54	NA  		4	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.6	LASHOOP	7/7/2021 09:11:41.583	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Drinking Water Loan Fund Capitalization Grant.			X														5800000																		
4616	Final FY2022 HB69 / HB71	2022	49698	60	Department of Environmental Conservation	22_budget/DEC/Enacted/2022proj49698.pdf	1	18	AP	Clean Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD31	NA  		5	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:12.57	LASHOOP	7/7/2021 09:11:49.42	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Clean Water Loan Fund Capitalization Grant.			X												2000000																				
4616	Final FY2022 HB69 / HB71	2022	49734	20	Department of Commerce, Community, and Economic Development	22_budget/DCCED/Enacted/2022proj49734.pdf	6	8	AP	Alaska Energy Authority - Bulk Fuel Upgrades		N	N	8	Development	16	Energy	G	NA	N	0	DF0M	NA  		4	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:11.813	SRWILLHOITE	6/30/2021 10:58:11.813	Statewide	99	Statewide (HD 1-40)	CAP 	Tim Sandstrom	9077713000	Curtis Thayer	9077713000		The Bulk Fuel program upgrades non-compliant bulk fuel tank farms in rural communities. This project reduces the cost of energy by reducing or eliminating fuel loss from leaks, spills or catastrophic failure. By providing enough capacity for current and planned needs, communities may purchase fuel in larger quantities at a lower cost per gallon. Projects meet code compliance standards improving life, health, and safety of the community. This program includes more than the replacement of entire facilities; the program also emphasizes maintenance and improvement projects and training for operations and planned maintenance.	Declining funds available for bulk fuel upgrades in rural Alaska means that bulk fuel tanks are not upgraded timely. As a result, communities are left with aging fuel tanks that may not meet the capacity needs of the community or are at risk of leaks, contamination, and/or failure. Recent emphasis has also been put on barge header projects to protect river and ocean side fuel systems.  		X	7500000																		5500000			0										
